incluido;revision;motivo_revision;grupo;id_contrato;referencia;categorias;territorio;dependencia;entidad;proveedor;tipo_doc_prov;valor_inicial;adicion_cuantificada;pct_adicion_sobre_inicial;fuente_adicion;valor_contrato;valor_pagado;fecha_firma;fecha_inicio;fecha_fin;modalidad;tipo_contrato;unspsc;n_modif_registradas;n_modif_publicadas;dias_extendidos_total;objeto;url_proceso
SI;Confirmado en revisión manual;El objeto dice literalmente 'soporte logístico' (cafetería o transporte) en el Dpto. Adm. de Hacienda;B;CO1.PCCNTR.9633063;4131.010.26.1.1196-2026;Logística y eventos;Cali;Hacienda;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA;Stella Idrobo Moscue;Cédula de Ciudadanía;;;;;16752000;0;2026-07-14;2026-07-15;2026-12-31;Contratación directa;Prestación de servicios;V1.80111501;0;0;0;"Prestar servicios de apoyo a la gestión para el soporte logístico en las actividades de cafetería; organización de espacios y mantenimiento del orden en las instalaciones del Departamento Administrativo de Hacienda.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10475321&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Confirmado en revisión manual;El objeto dice literalmente 'soporte logístico' (cafetería o transporte) en el Dpto. Adm. de Hacienda;B;CO1.PCCNTR.9633117;4131.010.26.1.1194-2026;Logística y eventos;Cali;Hacienda;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA;NINFA ZAMORA RAMOS;Cédula de Ciudadanía;;;;;16752000;0;2026-07-09;2026-07-10;2026-12-31;Contratación directa;Prestación de servicios;V1.80111501;0;0;0;"Prestar servicios de apoyo a la gestión para el soporte logístico en las actividades de cafetería; organización de espacios y mantenimiento del orden en las instalaciones del Departamento Administrativo de Hacienda.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10474785&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9662210;4131.010.26.1.1365-2026;Mensajería y correo;Cali;Hacienda;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA;JOSE ELIAS VALDEZ IBARRA;Cédula de Ciudadanía;;;;;16752000;0;2026-07-15;2026-07-16;2026-12-31;Contratación directa;Prestación de servicios;V1.80111501;0;0;0;Prestar los servicios de apoyo a la gestión en la distribución de correspondencia y en la inspección del mobiliario en las instalaciones de las diferentes dependencias del Departamento Administrativo de Hacienda.;https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10508365&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Confirmado en revisión manual;El objeto dice literalmente 'soporte logístico' (cafetería o transporte) en el Dpto. Adm. de Hacienda;B;CO1.PCCNTR.9662860;4131.010.26.1.1366-2026;Logística y eventos;Cali;Hacienda;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA;INGRID ANGELA TRUJILLO BONILLA;Cédula de Ciudadanía;;;;;16752000;0;2026-07-15;2026-07-16;2026-12-31;Contratación directa;Prestación de servicios;V1.80111501;0;0;0;"Prestar servicios de apoyo a la gestión para el soporte logístico en las actividades de cafetería; organización de espacios y mantenimiento del orden en las instalaciones del Departamento Administrativo de Hacienda.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10511470&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Confirmado en revisión manual;El objeto dice literalmente 'soporte logístico' (cafetería o transporte) en el Dpto. Adm. de Hacienda;B;CO1.PCCNTR.9663162;4131.010.26.1.1377-2026;Logística y eventos;Cali;Hacienda;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA;MARIELA GRIJALBA MARTÍNEZ;Cédula de Ciudadanía;;;;;16752000;0;2026-07-15;2026-07-16;2026-12-31;Contratación directa;Prestación de servicios;V1.80111501;0;0;0;"Prestar servicios de apoyo a la gestión para el soporte logístico en las actividades de cafetería; organización de espacios y mantenimiento del orden en las instalaciones del Departamento Administrativo de Hacienda.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10511779&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9663543;4131.010.26.1.1378-2026;Mensajería y correo;Cali;Hacienda;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA;HELMER CAPERA CAMACHO;Cédula de Ciudadanía;;;;;16752000;0;2026-07-15;2026-07-16;2026-12-31;Contratación directa;Prestación de servicios;V1.80111501;0;0;0;Prestar servicios de apoyo a la gestión para el soporte logístico en la distribución de correspondencia y la asistencia operativa en la atención a usuarios internos y externos del Departamento Administrativo de Hacienda.;https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10511783&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9665267;4131.010.26.1.1380-2026;Mensajería y correo;Cali;Hacienda;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA;CARLOS ARTURO LAÑAS CANO;Cédula de Ciudadanía;;;;;16752000;0;2026-07-15;2026-07-16;2026-12-31;Contratación directa;Prestación de servicios;V1.80111501;0;0;0;Prestar servicios de apoyo a la gestión para el soporte logístico en la distribución de correspondencia y la asistencia operativa en la atención a usuarios internos y externos del Departamento Administrativo de Hacienda.;https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10508451&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9687427;4124.010.26.1.082-2026;Cafetería y suministros;Cali;Control Disciplinario Interno;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE CONTROL DISCIPLINARIO INTERNO;MARIA TULIA DAVILA QUINTO;Cédula de Ciudadanía;;;;;16752000;0;2026-07-18;2026-07-21;2026-12-31;Contratación directa;Prestación de servicios;V1.80111500;0;0;0;"Prestar los servicios de apoyo en la gestión administrativa del Departamento Administrativo de Control Disciplinario Interno de Instrucción ejecutando todas las actividades inherentes a la limpieza; aseo y servicio de cafetería; y las demás que el(la) Director(a) del Departamento Administrativo de Control Disciplinario Interno de Instrucción le asigne de acuerdo a la naturaleza y objeto del contrato";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10541523&isFromPublicArea=True&isModal=true&asPopupView=true
NO;Descartado en revisión manual;"CPS de apoyo en bibliotecas; UNSPSC 78111501 mal asignado";A;CO1.PCCNTR.8841335;4148.010.26.1.0376-2026;Transporte y viajes;Cali;Cultura;SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE CULTURA;Jorge Ivan Duran Pantoja;NIT;;;;;13960000;0;2026-01-12;2026-01-15;2026-06-15;Contratación directa;Prestación de servicios;V1.78111501;2;2;91;"PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN EN LA SECRETARÍA DE CULTURA DE CONFORMIDAD CON EL PROYECTO DE INVERSIÓN:FORTALECIMIENTO DE LOS PROCESOS DE LECTURA; ESCRITURA Y ORALIDAD EN LOS ESPACIOS BIBLIOTECARIOS ADSCRITOS A LA RED DE BIBLIOTECAS PÚBLICAS DE SANTIAGO DE CALI BP26005318";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9471317&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Confirmado en revisión manual;El objeto dice literalmente 'soporte logístico' (cafetería o transporte) en el Dpto. Adm. de Hacienda;B;CO1.PCCNTR.9678802;4131.010.26.1.1363-2026;Logística y eventos;Cali;Hacienda;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA;NEFFER CONSTANZA DURAN BERNARDINO;Cédula de Ciudadanía;;;;;13960000;0;2026-07-17;2026-07-21;2026-12-15;Contratación directa;Prestación de servicios;V1.80111501;0;0;0;"Prestar servicios de apoyo a la gestión para el soporte logístico en las actividades de cafetería; organización de espacios y mantenimiento del orden en las instalaciones del Departamento Administrativo de Hacienda.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10508622&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Sin revisar — apareció después del corte;"Clasificado por el filtro automático; no ha pasado por revisión manual.";B;CO1.PCCNTR.9814819;4131.010.26.1.2219-2026;Logística y eventos;Cali;Hacienda;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA;SOLANLLE PAZ POPAYÁN;Cédula de Ciudadanía;;;;;13960000;0;2026-08-18;2026-08-19;2026-12-31;Contratación directa;Prestación de servicios;V1.80111501;0;0;0;"Prestar servicios de apoyo a la gestión para el soporte logístico en las actividades de cafetería; organización de espacios y mantenimiento del orden en las instalaciones del Departamento Administrativo de Hacienda.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10712876&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9498345;4151.010.26.1.0708-2026;Mensajería y correo;Cali;Infraestructura;SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE INFRAESTRUCTURA;CREAR IMAGEN DISEÑO WEB Y MULTIMEDIA S.A.S;NIT;;;;;13496412;0;2026-05-08;2026-05-15;2026-12-15;Mínima cuantía;Prestación de servicios;V1.43223202;0;0;0;Contratar el servicio de mensajería de voz y texto y herramientas de comunicación para gestión de cartera de la Secretaría de Infraestructura.;https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10207675&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Sin revisar — apareció después del corte;"Clasificado por el filtro automático; no ha pasado por revisión manual.";B;CO1.PCCNTR.9835542;1.360.19.13-9711;Transporte y viajes;Valle;Infraestructura;SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE;Daniela Zapata Galeano;Cédula de Ciudadanía;;;;;12000000;0;2026-08-20;;2026-11-30;Contratación directa;Prestación de servicios;V1.78111600;0;0;0;PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTION EN LA SECRETARÍA DE INFRAESTRUCTURA PARA REALIZAR EL APOYO AL PROYECTO FORTALECIMIENTO Y GESTIÓN INTEGRAL DE LA INFRAESTRUCTURA VIAL EN EL DEPARTAMENTO DEL VALLE DEL CAUCA;https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10742362&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9621716;1.110.19.13.6136;Logística y eventos;Valle;Planeación;GOBERNACION DEL VALLE DEL CAUCA - DEPARTAMENTO ADMINISTRATIVO DE PLANEACION;Jefferson Daniel Velasco Martinez;Cédula de Ciudadanía;;;;;7700000;0;2026-07-06;2026-07-09;2026-07-31;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;Prestar servicios Profesionales en el Departamento Administrativo de Planeacion como ingeniero industrial especialista en gerencia logistica integral en el desarrollo del proyecto denominado Contribución a la política de Planeación Institucional en el Valle del Cauca;https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10456324&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9686136;1.210.19.13-8057;Transporte y viajes;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;JUAN PABLO BUENO PINCHAO;Cédula de Ciudadanía;;;;;5000000;0;2026-07-18;2026-07-28;2026-07-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTAR LOS SERVICIOS COMO PROFESIONAL EN LA SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DEL VALLE DEL CAUCA; EN EL MARCO DEL PROYECTO COFINANCIACIÓN DE LA ESTRATEGIA DE TRANSPORTE ESCOLAR PARA EL ACCESO Y LA PERMANENCIA DE LOS ESTUDIANTES DE LOS ESTABLECIMIENTOS EDUCATIVOS OFICIALES DEL VALLE DEL CALICA";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10540026&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Sin revisar — apareció después del corte;"Clasificado por el filtro automático; no ha pasado por revisión manual.";B;CO1.PCCNTR.9847550;1.210.19.13-10132;Transporte y viajes;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;JUAN PABLO BUENO PINCHAO;Cédula de Ciudadanía;;;;;5000000;0;2026-08-23;;2026-08-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTAR LOS SERVICIOS COMO PROFESIONAL EN LA SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DEL VALLE DEL CAUCA; EN EL MARCO DEL PROYECTO COFINANCIACIÓN DE LA ESTRATEGIA DE TRANSPORTE ESCOLAR PARA EL ACCESO Y LA PERMANENCIA DE LOS ESTUDIANTES DE LOS ESTABLECIMIENTOS EDUCATIVOS OFICIALES DEL VALLE DEL CAUCA";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10757729&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9685490;1.210.19.13-8055;Transporte y viajes;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;GABRIEL AMARILES QUIÑONES;Cédula de Ciudadanía;;;;;4000000;0;2026-07-18;2026-07-28;2026-07-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTAR LOS SERVICIOS COMO PROFESIONAL EN LA SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DEL VALLE DEL CAUCA; EN EL MARCO DEL PROYECTO COFINANCIACIÓN DE LA ESTRATEGIA DE TRANSPORTE ESCOLAR PARA EL ACCESO Y LA PERMANENCIA DE LOS ESTUDIANTES DE LOS ESTABLECIMIENTOS EDUCATIVOS OFICIALES DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10539737&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9686531;1.210.19.13-8060;Transporte y viajes;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;KAROL DAYANA GOMEZ AGUIRRE;Cédula de Ciudadanía;;;;;4000000;0;2026-07-18;2026-07-28;2026-07-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTAR LOS SERVICIOS COMO PROFESIONAL EN LA SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DEL VALLE DEL CAUCA; EN EL MARCO DEL PROYECTO COFINANCIACIÓN DE LA ESTRATEGIA DE TRANSPORTE ESCOLAR PARA EL ACCESO Y LA PERMANENCIA DE LOS ESTUDIANTES DE LOS ESTABLECIMIENTOS EDUCATIVOS OFICIALES DEL VALLE DEL CAUCA";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10540139&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9704141;1.210.19.13-8225;Transporte y viajes;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;Karen Daiana Gómez Gallego;Cédula de Ciudadanía;;;;;4000000;0;2026-07-23;2026-07-24;2026-07-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTAR LOS SERVICIOS COMO PROFESIONAL EN LA SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DEL VALLE DEL CAUCA; EN EL MARCO DEL PROYECTO COFINANCIACIÓN DE LA ESTRATEGIA DE TRANSPORTE ESCOLAR PARA EL ACCESO Y LA PERMANENCIA DE LOS ESTUDIANTES DE LOS ESTABLECIMIENTOS EDUCATIVOS OFICIALES DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10565372&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Sin revisar — apareció después del corte;"Clasificado por el filtro automático; no ha pasado por revisión manual.";B;CO1.PCCNTR.9847491;1.210.19.13-10133;Transporte y viajes;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;GABRIEL AMARILES QUIÑONES;Cédula de Ciudadanía;;;;;4000000;0;2026-08-23;;2026-08-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTAR LOS SERVICIOS COMO PROFESIONAL EN LA SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DEL VALLE DEL CAUCA; EN EL MARCO DEL PROYECTO COFINANCIACIÓN DE LA ESTRATEGIA DE TRANSPORTE ESCOLAR PARA EL ACCESO Y LA PERMANENCIA DE LOS ESTUDIANTES DE LOS ESTABLECIMIENTOS EDUCATIVOS OFICIALES DEL VALLE DEL CAUCA";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10757725&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Sin revisar — apareció después del corte;"Clasificado por el filtro automático; no ha pasado por revisión manual.";B;CO1.PCCNTR.9847555;1.210.19.13-10134;Transporte y viajes;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;Karen Daiana Gómez Gallego;Cédula de Ciudadanía;;;;;4000000;0;2026-08-23;;2026-08-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTAR LOS SERVICIOS COMO PROFESIONAL EN LA SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DEL VALLE DEL CAUCA; EN EL MARCO DEL PROYECTO COFINANCIACIÓN DE LA ESTRATEGIA DE TRANSPORTE ESCOLAR PARA EL ACCESO Y LA PERMANENCIA DE LOS ESTUDIANTES DE LOS ESTABLECIMIENTOS EDUCATIVOS OFICIALES DEL VALLE DEL CAUCA";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10758018&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Sin revisar — apareció después del corte;"Clasificado por el filtro automático; no ha pasado por revisión manual.";B;CO1.PCCNTR.9848204;1.210.19.13-10131;Transporte y viajes;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;KAROL DAYANA GOMEZ AGUIRRE;Cédula de Ciudadanía;;;;;4000000;0;2026-08-23;;2026-08-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTAR LOS SERVICIOS COMO PROFESIONAL EN LA SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DEL VALLE DEL CAUCA; EN EL MARCO DEL PROYECTO COFINANCIACIÓN DE LA ESTRATEGIA DE TRANSPORTE ESCOLAR PARA EL ACCESO Y LA PERMANENCIA DE LOS ESTUDIANTES DE LOS ESTABLECIMIENTOS EDUCATIVOS OFICIALES DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10758206&isFromPublicArea=True&isModal=true&asPopupView=true
NO;Descartado en revisión manual;"CPS asistencial en asuntos étnicos; UNSPSC 78111701 mal asignado";B;CO1.PCCNTR.9647682;1.240.19.13-6773;Transporte y viajes;Valle;Asuntos Étnicos;GOBERNACION DEL VALLE - SECRETARIA DE ASUNTOS ETNICOS;LILIANA MORENO VIVEROS;Cédula de Ciudadanía;;;;;2500000;0;2026-07-11;2026-07-14;2026-07-31;Contratación directa;Prestación de servicios;V1.78111701;0;0;0;"PRESTAR LOS SERVICIOS DE APOYO A LA GESTION CO ASISTENCIAL EN LA SECRETARIA DE ASUNTOS ETNICOS DENTRO DEL MARCO DEL PROYECTO DENOMINADO FORTALECIMIENTO DE LA IDENTIDAD Y DEL EJERCICIO DE DERECHOS ÉTNICOS DE LAS COMUNIDADES NEGRAS; AFROCOLOMBIANAS; RAIZALES Y PALENQUERAS EN EL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10495599&isFromPublicArea=True&isModal=true&asPopupView=true
